Date,USD,EUR,JPY,GBP,CHF,CAD,NZD,AUD,SEK
2020-09-25,68.81573818963902,53.904031720454704,76.71075409205056,45.84971486244809,64.35376352211907,57.69480522016599,49.019588180997076,36.76870363357455,22.95242342091113
2020-09-24,66.90259200378766,56.120671017024584,75.72772625149824,48.16005100016975,65.8039109388049,50.49732435313333,42.26665995620343,35.93396358521477,26.10385834737332
2020-09-23,62.721071314246686,56.050188379273806,71.41423768160676,38.51379597246298,57.07270035377955,50.508754080936896,46.54787685848233,40.42033709898983,40.03677981354757
2020-09-22,57.024242419297956,54.922109153300575,70.54918591361435,39.61810427609229,57.17961072651733,42.52315284955429,52.0146105658589,47.6230479803652,44.170837992863596
2020-09-21,52.81467534930656,52.7793130637142,71.59422118112838,40.13579024957384,54.95438636652404,46.74902342445301,55.6868470674946,52.14834609312751,44.348904675997964
2020-09-18,48.86456483348768,51.70033090459683,66.73316363661569,42.74700821160868,51.64113609824573,49.046634048657936,64.53937062284508,52.95594166458084,44.81193487827535
2020-09-17,49.37959957158236,48.686288483283164,67.87970052742413,37.37591598455083,58.50477155565983,47.851896938138644,60.0922049520299,56.851066658340756,41.89762215801183
2020-09-16,43.052878901884846,53.39671336376553,59.494411674789106,40.70025411655695,59.425137826440995,42.933002821715654,58.91203064565481,57.397124768334166,44.48594347561216
2020-09-15,41.77045019882324,58.140222303625514,54.92958201567797,32.97171623351335,59.44262570555542,44.30568557170558,55.54476639993261,56.41004794697287,49.54372790116642
2020-09-14,43.39721767516669,60.85913103191062,52.199430880834385,33.00420929870707,62.27733154644405,43.74501550505768,51.974368231114376,50.31860425652522,48.63055027624388
2020-09-11,45.43793611850387,59.72480024143576,49.317494066407086,28.080548091880672,57.7732451669056,46.01574459674838,52.29413619537993,56.459666668914736,54.95497366762083
2020-09-10,44.438270680052234,55.843418042795804,48.66675848934752,32.664036513662595,57.87186427114094,47.674636096626756,51.355254176735095,53.14559244156261,51.89457433542797
2020-09-09,54.737659657203324,53.6004343846468,54.08784510029032,34.77667779758414,48.845741616537374,54.376050534415434,54.74442084387167,56.67516752585285,49.024847333416936
2020-09-08,54.10923666024532,49.756799893689006,52.65312065841824,40.78737999459755,46.13244117620316,60.68008879176609,55.19265743801612,56.222545881505596,44.379495358559744
2020-09-07,48.62752244930662,44.109944807951344,47.405263847749275,45.7301285114548,45.96223523396645,63.39788302072253,58.96993269519704,58.85902651566931,42.09623016461406
2020-09-04,45.636931237165754,44.08427125770997,44.86985803763167,54.05617594601264,47.94018227936486,60.146208471354726,58.40250530029793,54.96534190615455,41.47023798898085
